customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
CUST_0376,21.0,Female,South,Primary,Self-Employed,585232.7536768503,305067.15844572865,Car,708.3223602074683,3,40,36.28018127967343,2025-01-18,0
CUST_0377,28.0,Male,South,Graduate,Salaried,674582.4369826386,503206.70063753036,Home,741.8763934791319,4,40,48.52324885986,2024-09-17,1
CUST_0378,36.0,Female,East,Graduate,Unemployed,830285.7528933303,671311.6291801971,Education,728.9562561715957,1,40,62.52066964492508,2018-10-17,0
CUST_0379,34.0,Male,North,Graduate,Self-Employed,536175.8646062245,779454.7927090611,Other,721.4568308738526,5,38,64.36993874223518,2024-10-03,0
CUST_0380,32.0,Male,South,Post-Graduate,Self-Employed,375833.0318700142,695278.7725998575,Car,655.3273749501917,0,37,36.18870121466331,2018-12-05,0
CUST_0381,43.0,Male,South,Secondary,Unemployed,485025.0876088762,356519.0078445924,Business,650.5172187246591,2,39,49.158106771148724,2025-09-25,0
CUST_0382,35.0,Male,East,Graduate,Salaried,1254257.3354194313,967616.5969134368,Car,614.6591748238658,0,47,71.58799949186857,2025-07-21,0
CUST_0383,48.0,Other,North,Primary,Self-Employed,692887.4381822455,412463.805049306,Home,613.3067233329424,5,47,36.57796651692856,2022-08-21,0
CUST_0384,54.0,Female,South,Post-Graduate,Salaried,408412.7125558932,302151.46433248,Education,694.5696057259445,6,32,33.30996481021407,2023-02-12,1
CUST_0385,22.0,Female,East,Graduate,Unemployed,810645.3813403351,305274.38820690714,Home,626.043796941494,1,41,59.299253351439674,2020-09-13,0
CUST_0386,52.0,Male,South,Post-Graduate,Salaried,840961.5458457434,1749769.697445827,Home,,0,37,56.14126572564862,2020-08-16,1
CUST_0387,43.0,Male,West,Primary,Self-Employed,865209.6561181146,267697.9206680545,Education,677.1874382694131,1,43,29.934430528822,2021-05-15,0
CUST_0388,42.0,Male,East,Secondary,Self-Employed,379616.6404912301,1111418.3167462982,Business,792.6042580369656,2,44,19.80970925476479,2025-06-26,0
CUST_0389,45.0,Male,North,Secondary,Salaried,446597.3099694441,12000000.0,Car,722.8825290928376,4,35,48.80800984133425,2021-07-12,0
CUST_0390,42.0,Male,North,Secondary,Salaried,447965.53286084754,633196.8759948431,Car,621.7072674146216,1,42,37.465252238431326,2023-06-30,0
CUST_0391,42.0,Male,North,Secondary,Self-Employed,,554022.8873543683,Business,675.3465358563636,0,58,14.686627416688555,2019-01-08,0
CUST_0392,62.0,Male,North,Secondary,Salaried,874260.0878324636,1399830.4464252454,Business,554.4910744161713,2,48,32.63035457072763,2022-02-20,0
CUST_0393,26.0,Male,South,Secondary,Salaried,764998.6013251591,284623.2159084935,Business,694.2819016298964,1,45,55.846976670622354,2019-06-15,0
CUST_0394,35.0,,South,Graduate,Salaried,798984.6142524556,234576.7039627378,Home,628.5673694116012,2,54,42.274607203602095,2020-07-12,0
CUST_0395,,Female,North,Graduate,Salaried,1368790.649233571,414755.96781885606,Other,596.4906493838554,0,47,73.18987281033588,2018-01-23,0
CUST_0396,57.0,Male,North,Graduate,Self-Employed,949430.5423501981,1443186.5983978072,Home,794.1610068911035,0,48,7.429726612462687,2023-11-22,0
CUST_0397,53.0,Male,North,Primary,Salaried,,242338.7757014977,Education,757.2940805738216,0,53,69.08386268676867,2018-08-29,0
CUST_0398,28.0,Female,South,Graduate,Salaried,338944.20813419553,73505.18443203098,Home,755.2279234071847,1,41,38.80973916420861,2020-10-01,0
CUST_0399,64.0,Male,North,Primary,Salaried,438768.3109335496,469226.25348152657,Education,738.6583457488208,2,37,36.20841595278516,2023-03-12,0
CUST_0400,64.0,Female,North,Post-Graduate,Salaried,562862.0523605775,874728.5637172526,Home,587.3833216905663,4,49,17.078510940331448,2021-03-11,0
CUST_0401,,Female,West,Secondary,Salaried,1025559.6760038871,221314.20412262398,Car,649.9640380394871,3,49,53.37147328456967,2020-03-24,0
CUST_0402,59.0,Male,West,Graduate,Salaried,640301.9097658375,814683.833901325,Car,654.5372268897585,3,40,12.118284108115667,2019-10-17,0
CUST_0403,24.0,Male,North,Post-Graduate,Salaried,453078.1321219823,217916.04921039086,Home,551.7697194425801,0,60,59.72226560276251,2020-02-22,0
CUST_0404,26.0,Male,East,Graduate,Salaried,434363.2978434777,406123.21865474706,Education,638.2249178867008,5,42,17.759446829248297,2024-06-12,0
CUST_0405,65.0,Male,North,Graduate,Self-Employed,625595.7201298332,762136.1417671557,Business,639.0426518287218,0,37,20.59729271573561,2018-01-08,0
CUST_0406,52.0,Male,West,Graduate,Salaried,1060467.9183499315,195981.80073910445,Other,689.4499210621221,3,32,23.558136899711727,2022-09-11,0
CUST_0407,50.0,,East,Post-Graduate,Salaried,1559363.46398308,510967.97388238506,Home,850.0,1,44,32.11290058691705,2019-07-29,0
CUST_0408,55.0,Male,East,Graduate,,580447.660320656,1053348.104073305,Business,678.4327792546446,1,48,61.957366939791015,2020-06-30,0
CUST_0409,60.0,,North,Graduate,Salaried,634199.5252164993,627034.4305055863,Education,689.4885840927251,0,39,72.07121760518977,2019-06-02,0
CUST_0410,36.0,Female,West,Graduate,Self-Employed,333387.14907343127,271730.11309786,Car,661.2342295426894,1,49,33.97331611907951,2022-03-22,0
CUST_0411,,Female,West,Graduate,Salaried,1888481.36766345,1302903.3894430401,Home,735.3284660040308,1,56,44.161864176490816,2019-04-28,0
CUST_0412,62.0,Male,East,Graduate,Self-Employed,300792.5432087361,713457.1229302407,Education,599.4562093515667,4,31,53.81851156330521,2024-03-04,0
CUST_0413,50.0,Male,North,Graduate,Self-Employed,1238166.1273773909,122355.89654690768,Other,822.2028121365454,5,56,39.0723774527897,2025-06-09,0
CUST_0414,39.0,Male,South,Secondary,Salaried,531677.758509123,824039.2094639823,Education,670.6880594399886,0,51,53.11363729127394,2019-08-02,1
CUST_0415,37.0,Male,South,Secondary,Self-Employed,467463.2758340455,301655.4904375727,Car,650.3607625226701,2,45,44.926569512927436,2019-01-22,0
CUST_0416,39.0,Male,West,Primary,Salaried,353000.826521919,516379.55465267156,Car,752.752780524785,2,52,40.43772218238244,2019-02-16,0
CUST_0417,48.0,Male,South,Secondary,Salaried,2446708.9628602397,911280.1651038956,Home,850.0,5,40,19.443317491762244,2023-02-09,0
CUST_0418,46.0,Other,West,Primary,Salaried,734208.2852221424,306287.5521168805,Business,733.94382372915,0,53,47.682777562644056,2021-10-25,0
CUST_0419,57.0,Male,West,Graduate,Salaried,7500000.0,142213.9697836325,Business,785.387754169652,0,43,62.25076268366504,2021-10-08,0
CUST_0420,46.0,Female,West,Secondary,Self-Employed,1058570.9960496705,1290944.2638942543,Home,661.8992920697743,3,49,30.99099874067491,2023-05-22,0
CUST_0421,43.0,Other,South,Graduate,Self-Employed,,1016840.9704737572,Business,833.9631209809903,4,43,9.571128584592067,2021-09-21,0
CUST_0422,29.0,Male,West,Primary,Unemployed,650660.264113317,423336.9243801499,Home,728.3218644695941,2,44,39.24808843868453,2020-06-24,0
CUST_0423,32.0,Female,East,Secondary,Salaried,670455.4922890232,817820.2742315843,Other,729.2520694748322,4,43,72.17587160653535,2021-08-05,0
CUST_0424,21.0,Male,North,Graduate,Salaried,490434.7340435452,347469.4926861515,Car,782.4399001389493,1,52,66.8150988387795,2020-08-20,0
CUST_0425,21.0,,North,Graduate,,1257364.7058972116,481606.1705406618,Home,802.305121597728,1,49,34.55168029591346,2020-08-22,0
CUST_0426,54.0,Male,West,Primary,Self-Employed,576348.4562600696,406769.23030090204,Car,699.6379239804785,1,56,125.0,2023-12-28,0
CUST_0427,52.0,Male,North,Post-Graduate,Salaried,276649.04948554543,357446.86546370166,Car,739.7679081032703,1,47,56.043826436710205,2023-05-31,0
CUST_0428,45.0,Male,South,Post-Graduate,Unemployed,550677.2106798531,578685.6369857949,Home,784.7256119870696,1,51,71.826086186814,2024-06-05,0
CUST_0429,60.0,,South,Secondary,Salaried,745474.279297785,193160.68479341973,Education,592.8641692728922,2,48,17.0895186683909,2020-11-02,0
CUST_0430,65.0,Female,North,Secondary,Salaried,397641.5949004778,377337.87310832844,Education,550.2873200275515,0,45,25.761091848666396,2019-10-26,0
CUST_0431,21.0,Male,South,Post-Graduate,Self-Employed,415276.7754160463,560810.5867602796,Business,,1,43,8.824403497740235,2020-04-04,0
CUST_0432,36.0,Female,North,Graduate,Salaried,481318.82671192364,1629320.0806411228,Home,548.4881481935465,1,46,32.788634429792296,2023-03-03,0
CUST_0433,59.0,Male,North,Graduate,Salaried,1272389.586786566,198735.2689000211,Car,656.4503677769036,1,61,64.19350021443903,2024-09-13,0
CUST_0434,25.0,Male,North,Graduate,Self-Employed,497221.42520637123,647834.1506098673,Home,703.5780150649354,2,42,34.925055120797744,2020-09-18,0
CUST_0435,42.0,Male,West,Secondary,Salaried,1426510.773595195,699490.1596139709,Business,659.3270925458655,2,56,21.45259926323449,2021-02-06,0
CUST_0436,49.0,Male,North,Graduate,Self-Employed,463473.6910508595,120970.22867158469,Home,669.3805213922232,4,40,49.07945551467777,2024-01-06,0
CUST_0437,23.0,Male,West,Secondary,Salaried,777225.1974869834,599814.2313450826,Other,,2,54,49.542639062172384,2022-10-06,0
CUST_0438,32.0,Female,North,Graduate,Self-Employed,508537.46592119744,833344.5132956866,Business,739.1107657978208,5,47,26.693109846875984,2024-06-12,1
CUST_0439,46.0,Male,North,Graduate,Self-Employed,984090.738328637,679464.1401576877,Car,600.2402474658245,3,31,35.8911736706736,2020-12-19,1
CUST_0440,36.0,Male,North,Graduate,Salaried,351398.7357092739,424324.50494281395,Car,522.2823701708725,0,46,47.71037737162127,2019-03-11,0
CUST_0441,,Male,South,Secondary,,978034.628289682,568223.9438331296,Home,664.4495920600085,0,46,58.4277569404522,2018-01-21,0
CUST_0442,42.0,Female,West,Secondary,Unemployed,692010.0876636244,506811.3637955166,Home,748.6264943689966,0,49,33.32029583719706,2024-08-26,0
CUST_0443,49.0,Other,West,Graduate,Salaried,457134.1367366986,137913.60604300574,Business,685.9873093912232,5,43,30.726425759207856,2024-04-11,0
CUST_0444,,Male,North,Graduate,Unemployed,593211.2329625073,515208.57057905715,Other,592.6402238689824,2,37,79.42598440977494,2023-04-10,0
CUST_0445,48.0,Female,North,Graduate,Salaried,1511099.152330053,348033.3465409344,Home,687.6463225554752,1,47,40.067527846594,2022-01-12,0
CUST_0446,25.0,Male,South,Primary,Salaried,701195.5737079261,274752.876587676,Education,712.8727778576263,0,41,49.48981747585297,2021-01-04,0
CUST_0447,50.0,Female,South,Post-Graduate,Self-Employed,441629.7909764379,2562469.0626844307,Business,686.7737518639194,0,44,56.67056921512133,2025-07-08,1
CUST_0448,25.0,Male,South,Primary,Unemployed,335087.2874153723,1081472.2502610108,Education,660.156181483356,1,40,12.836051367337419,2025-03-22,0
CUST_0449,32.0,Female,West,Post-Graduate,Salaried,858292.2964080317,201165.33669281416,Home,716.4529011232062,1,40,44.6665146894269,2019-01-25,0
CUST_0450,36.0,Male,West,Primary,Self-Employed,723924.6039306052,573577.4184291537,Home,549.6179822884891,5,48,15.377106875874063,2025-02-28,1
CUST_0451,,Male,West,Graduate,Salaried,952636.8251998771,1248708.7241208444,Home,612.9533456928065,1,51,42.64600592218676,2021-09-16,0
CUST_0452,46.0,Female,North,Secondary,Salaried,290832.8652816074,157891.51367932334,Business,,0,55,69.71623023305679,2024-04-25,0
CUST_0453,41.0,Male,West,Post-Graduate,Self-Employed,341118.22354101593,474914.9720256767,Car,781.1289778991118,5,35,27.02757011900501,2019-03-02,0
CUST_0454,59.0,Male,East,Graduate,Self-Employed,1221403.544128323,490830.3215452517,Car,733.402379074129,1,39,15.004454584539179,2022-09-22,0
CUST_0455,56.0,Male,East,Secondary,Unemployed,779934.7548980017,184399.12481986432,Other,693.8843775735513,4,45,78.97834398359868,2020-10-26,1
CUST_0456,53.0,Male,South,Secondary,Salaried,871610.6579898546,586945.984494151,Education,571.2033759985394,1,56,24.352970842760907,2018-01-06,0
CUST_0457,50.0,Male,West,Secondary,Salaried,382793.0467505487,983010.75012701,Business,735.811084171109,0,54,18.02557804991417,2018-07-10,0
CUST_0458,57.0,Male,East,Secondary,Salaried,378959.52447874437,1293207.5664144154,Car,783.9905101243862,2,37,74.14256824902323,2018-05-28,0
CUST_0459,43.0,Male,South,Post-Graduate,Salaried,1121210.9940978899,377923.84672259213,Home,722.8621052347671,1,48,23.643541407651217,2019-02-09,0
CUST_0460,30.0,Male,West,Graduate,,1150647.4615965222,2592554.876690062,Other,677.3616937622332,3,37,74.60845577511523,2018-09-15,0
CUST_0461,25.0,,North,Graduate,Self-Employed,357236.0061534372,106556.0199085677,Car,727.3788523887962,3,33,49.93363490707178,2025-08-09,0
CUST_0462,56.0,Male,East,Graduate,Salaried,321603.23301789386,577436.961946024,Home,700.4687085689517,2,51,68.11122738012186,2023-11-08,0
CUST_0463,54.0,Male,North,Graduate,Unemployed,612314.6160901248,167442.7595470826,Car,749.4557175229804,1,45,48.34919404971451,2020-04-03,0
CUST_0464,51.0,Male,West,Secondary,Unemployed,418773.7146488,479323.35342929803,Home,747.7764231344715,1,40,64.43464256511763,2018-01-10,0
CUST_0465,30.0,Male,East,Secondary,,414003.76973103144,312283.94613202714,Car,663.4200847542255,1,42,28.46792119354619,2021-01-15,0
CUST_0466,39.0,Female,West,Graduate,Unemployed,326592.8628288263,641662.0750344853,Business,630.4518962836918,4,46,33.955150247579994,2020-04-17,0
CUST_0467,52.0,Male,North,Post-Graduate,Self-Employed,502368.41569842584,411756.058466166,Other,650.0132794485367,3,44,6.920793520296236,2020-09-14,1
CUST_0468,21.0,Male,East,Secondary,Salaried,344429.78565017885,252410.9865747427,Other,720.1887751253701,2,53,62.49206659964132,2019-09-17,1
CUST_0469,25.0,Female,North,Secondary,Salaried,355847.3569301411,264289.1897853048,Home,654.5420261151644,3,53,52.552248179676305,2018-01-30,0
CUST_0470,65.0,Female,West,Graduate,Salaried,765927.7763156715,1740572.2735483393,Car,623.7102786384633,2,50,26.8681567440704,2023-12-16,0
CUST_0471,24.0,Male,West,Post-Graduate,Salaried,630563.1657879811,613827.6569180572,Home,679.9284971560095,1,47,13.519763130277472,2024-10-04,0
CUST_0472,36.0,Female,North,Secondary,Self-Employed,848657.4563775795,136695.72743412355,Business,763.0592698001714,2,51,50.07263667525258,2020-12-14,0
CUST_0473,44.0,,East,Graduate,Salaried,262435.14201048296,661691.2102526749,Car,690.1331050350548,3,44,75.16718162589942,2024-06-10,0
CUST_0474,36.0,Male,North,Post-Graduate,Self-Employed,653541.933324282,392671.709941009,Education,659.2836502999679,0,52,135.0,2019-06-30,0
CUST_0475,22.0,Female,West,Primary,Self-Employed,2035655.198823462,451451.678936135,Business,704.0323844710074,1,42,33.147971306609094,2021-02-02,0
CUST_0476,48.0,Female,North,Primary,Salaried,529653.2231896374,798846.8821568799,Car,686.3029406787401,2,53,28.132662957336574,2021-04-10,0
CUST_0477,52.0,Male,West,Graduate,Unemployed,1023091.6143175305,1030198.3179236491,Car,534.9772219242741,1,42,67.4882767397938,2022-03-03,1
CUST_0478,47.0,Male,North,Post-Graduate,Salaried,1018184.2060559777,246676.72487520918,Other,732.256935726437,2,40,30.973539160615054,2023-09-01,0
CUST_0479,40.0,Male,East,Secondary,Salaried,1046107.694031728,440728.22906454286,Other,710.5593829960332,2,32,38.31877619968172,2024-09-04,0
CUST_0480,44.0,Female,East,Graduate,Self-Employed,712397.6771207897,307037.49720065313,Home,681.212884920931,1,58,63.75122834253803,2019-09-09,0
CUST_0481,32.0,Other,North,Graduate,Salaried,887421.1331982858,683380.0243972937,Car,759.6767525542191,1,50,56.4746688870537,2018-05-29,0
CUST_0482,55.0,Male,North,Graduate,Salaried,954731.2181433981,382463.9640326507,Other,770.9749523187648,0,50,39.007632060239786,2022-12-17,0
CUST_0483,53.0,Male,East,Graduate,Salaried,921928.5061953514,459309.1985960627,Home,739.9076496105164,1,52,32.41841505751179,2024-06-04,0
CUST_0484,53.0,Male,West,Graduate,Salaried,351564.20952057315,372431.76880826993,Car,616.2274387973349,3,50,71.38040921541686,2018-06-21,0
CUST_0485,63.0,Male,East,Graduate,Unemployed,254146.50637583673,417783.7365087282,Home,618.8216667029781,0,44,24.905345848092328,2018-02-16,0
CUST_0486,57.0,Male,West,Graduate,Salaried,276580.3606536481,1484010.1850040643,Car,,3,40,41.214866667707085,2019-09-18,0
CUST_0487,32.0,Male,North,Graduate,Salaried,560250.7027770221,2398943.94864854,Home,539.20820547911,1,49,17.89422322783858,2022-12-16,0
CUST_0488,23.0,Female,North,Graduate,,901114.2623462393,585936.8670620226,Car,668.8364363628415,1,45,66.39960920286663,2024-03-04,0
CUST_0489,21.0,Male,West,Post-Graduate,Unemployed,354088.2444789704,419586.0948418237,Home,712.9869355273312,0,30,36.452054234105894,2019-03-29,0
CUST_0490,53.0,Female,North,Primary,Salaried,1080475.0830541828,147275.03869413096,Car,548.7194198414372,4,48,32.406735623118195,2021-11-19,0
CUST_0491,60.0,Male,West,Graduate,Salaried,493104.4495968141,264265.6488584396,Other,697.5757429137724,1,26,150.0,2020-01-24,1
CUST_0492,30.0,Male,South,Graduate,Salaried,495693.1057068115,411797.7610991261,Business,751.5821807439464,1,33,19.340723316561473,2025-07-18,0
CUST_0493,63.0,Male,East,Secondary,Salaried,410392.2932936112,272790.2891336121,Business,,1,47,56.43686486193913,2020-10-05,1
CUST_0494,64.0,Male,South,Graduate,Self-Employed,230520.5161031072,293628.99502284545,Education,804.3627655020618,3,45,38.51022974278489,2025-06-16,1
CUST_0495,49.0,Female,West,Graduate,Self-Employed,737373.9316959283,1355628.1627073733,Home,604.2627442925817,4,41,23.304614133956502,2025-12-12,0
CUST_0496,33.0,Male,East,Secondary,Salaried,1667264.6109068275,459161.11079387245,Home,723.1052184857773,6,39,27.175266535287264,2025-10-01,0
CUST_0497,32.0,Female,West,Secondary,,627979.0932725546,488820.8081155052,Other,673.7302678731025,1,41,32.68439820788873,2021-02-07,0
CUST_0498,51.0,Male,East,Primary,Salaried,234891.79468525626,280707.7775074935,Car,685.2136717775338,1,41,37.00721384165271,2025-06-24,1
CUST_0499,22.0,Female,East,Secondary,Unemployed,998406.9006287508,1026108.6225955728,Home,583.7378648244382,6,47,120.0,2025-12-21,0
CUST_0500,55.0,Male,East,Graduate,Unemployed,265956.6879672272,387781.6964130527,Business,774.5354721764794,2,40,50.30128781222483,2021-05-10,0
